Level,IdRoot,ParentId,Ten,Ma
3,15457,394,Định Tân,15457
3,28015,803,Bình Đức,28015
3,28102,805,Đức Tân,28102
3,26260,737,Sông Thao,26260
3,11155,299,Ninh Giang,11155
3,5029,153,Hạ Bì,5029
3,1483,47,Phong Nậm,1483
3,18454,443,Phú Lộc,18454
2,412,40,Vinh,412
3,24048,638,Ayun Hạ,24048
3,6304,184,Tràng Sơn,6304
3,22429,569,Cam Lợi,22429
3,103,3,Xuân La,103
3,14593,375,Khánh Mậu,14593
3,24625,661,Đắk R'Măng,24625
3,22606,572,Ninh Vân,22606
3,2395,74,Minh Hương,2395
3,13147,343,An Bồi,13147
3,28486,817,Long Khánh,28486
3,25696,711,Long Khánh,25696
3,8413,235,Chương Xá,8413
3,4039,128,Mường Men,4039
3,15520,395,Thọ Hải,15520
3,6487,187,Bằng Hữu,6487
3,28495,820,Mỹ Long,28495
3,26038,731,Hòa Bình,26038
3,28834,831,Thành Triệu,28834
3,6781,195,Cẩm Thịnh,6781
3,6289,184,Chu Túc,6289
2,402,38,Như Xuân,402
3,31268,927,Tân Thạnh,31268
3,17557,426,Văn Thành,17557
3,3165,103,Pa Tần,3165
3,15655,396,Ngọc Phụng,15655
3,27796,798,Bình Hòa Tây,27796
3,24211,646,Ea Súp,24211
3,532,18,Yên Viên,532
3,22627,573,Khánh Nam,22627
3,22726,575,Sơn Bình,22726
3,3205,101,Na Son,3205
3,22189,560,Sơn Nguyên,22189
3,10273,280,Phú Xuyên,10273
3,3413,106,Sơn Bình,3413
3,10300,280,Hồng Thái,10300
3,31277,925,Thới Xuân,31277
3,25921,723,Khánh Bình,25921
3,23770,628,Ia Hrung,23770
3,490,17,Kim Nỗ,490
3,2905,86,Phố Lu,2905
3,14008,362,Nam Lợi,14008
3,10873,294,Trường Thành,10873
3,3403,105,Nậm Loỏng,3403
3,26158,734,Phú Bình,26158
2,370,37,Tam Điệp,370
4,9696969696,27157,Nguyễn Thị Minh Khai,P2-4
3,31687,951,Tài Văn,31687
2,695,70,Đồng Phú,695
3,14044,363,Việt Hùng,14044
3,3220,98,Huổi Só,3220
3,22150,559,An Hiệp,22150
3,4819,148,Dân Chủ,4819
3,10198,279,Hòa Bình,10198
3,30982,907,Vĩnh Thắng,30982
3,25120,681,Đoàn Kết,25120
3,5107,154,Xuân Phong,5107
3,1057,32,Pờ Ly Ngài,1057
3,8665,239,Thạch Đồng,8665
2,525,51,Trà Bồng,525
3,29788,863,Nguyễn Văn Thảnh,29788
3,26860,763,Long Trường,26860
3,27346,775,Phường 14,27346
3,26446,741,Xuân Hưng,26446
3,27817,795,Thạnh Hưng,27817
3,11809,315,Hùng Thắng,11809
4,9696969696,27124,Nguyễn Thông,P7-2
3,10555,290,Hoàng Hoa Thám,10555
3,12310,331,Phú Thịnh,12310
3,13822,360,Yên Chính,13822
3,21565,540,Quang Trung,21565
3,22603,572,Ninh Ích,22603
3,14809,381,Bắc Sơn,14809
3,25756,718,Chánh Nghĩa,25756
3,23584,622,Yên Thế,23584
3,19009,458,Ba Đồn,19009
3,5005,153,Vĩnh Tiến,5005
3,5695,164,Cao Ngạn,5695
3,7006,203,Minh Châu,7006
3,574,18,Đông Dư,574
3,20266,493,Nại Hiên Đông,20266
3,9136,252,Tuân Chính,9136
3,29320,845,Hoà Tân,29320
3,15328,392,Hà Bình,15328
2,369,37,Ninh Bình,369
3,20227,492,Thanh Bình,20227
3,26188,735,Thạnh Phú,26188
3,25678,710,Thanh Phước,25678
3,30661,893,Long Giang,30661
3,18280,440,Đức Hòa,18280
3,4669,140,Suối Bu,4669
3,16408,405,Đông Anh,16408
3,2074,64,Phong Huân,2074
3,6448,186,Minh Sơn,6448
3,25420,696,Thống Nhất,25420
3,19072,454,Quảng Thanh,19072
3,21844,547,Tây Xuân,21844
3,21040,524,Châu Ổ,21040
3,29431,848,Vĩnh Kim,29431
3,26593,750,Bình Trung,26593
3,19948,478,Vinh An,19948
3,18682,446,Cẩm Dương,18682
3,27610,785,Lê Minh Xuân,27610
3,7978,230,Hùng Quan,7978
3,6772,195,Cẩm Phú,6772
3,30559,891,Vĩnh Phước,30559
3,5467,164,Cam Giá,5467
3,6985,202,Lương Mông,6985
3,6869,199,Đại Thành,6869
3,10648,291,Phú Điền,10648
3,24444,652,Cư San,24444
3,3368,100,Phu Luông,3368
3,16714,412,Vinh Tân,16714
3,22054,557,Xuân Hải,22054
3,30148,874,Bình Tấn,30148
3,28420,819,Mỹ Lương,28420
3,31228,923,Thuận Hưng,31228
3,14812,381,Ba Đình,14812
3,11176,299,Vạn Phúc,11176
3,23602,622,An Phú,23602
3,22717,575,Thành Sơn,22717
3,30730,899,Vĩnh Thanh Vân,30730
3,25996,731,Tân Phong,25996
3,4222,126,Chiềng Khương,4222
3,14353,369,Ninh Phúc,14353
3,25404,696,Bình Minh,25404
3,15532,395,Xuân Sơn,15532
3,88,2,Hàng Bài,88
3,5761,171,Hùng Sơn,5761
3,4351,135,Động Quan,4351
3,21241,528,Nghĩa Lâm,21241
2,801,80,Đức Huệ,801
2,110,12,Than Uyên,110
3,19081,458,Quảng Thuận,19081
3,13792,359,Vĩnh Hào,13792
3,24853,674,Đạ Tông,24853
3,15742,397,Thọ Dân,15742
3,26086,732,Phú Bình,26086
2,784,79,Hóc Môn,784
3,5023,152,Hợp Châu,5023
3,11770,315,Quyết Tiến,11770
3,9775,272,Tam Hiệp,9775
3,30748,899,An Hòa,30748
3,25348,694,Minh Đức,25348
3,18271,440,Đức Thủy,18271
3,4204,126,Chiềng Khoong,4204
3,2365,73,Yên Nguyên,2365
3,11935,317,Gia Luận,11935
3,13387,350,Nguyễn Úy,13387
2,417,40,Kỳ Sơn,417
3,17002,414,Nghĩa Hòa,17002
3,26626,751,Phước Tân,26626
2,102,11,Mường Ảng,102
3,23290,608,Trường Chinh,23290
2,452,44,Minh Hóa,452
3,26488,742,Phú Thạnh,26488
3,5584,167,Trung Lương,5584
2,303,31,Hồng Bàng,303
3,12271,330,Thuần Hưng,12271
3,6496,187,Nhân Lý,6496
3,20389,502,Tam Ngọc,20389
3,11887,316,Tam Cường,11887
3,18676,446,Thiên Cầm,18676
3,18916,452,Hóa Thanh,18916
3,4729,141,Ngọc Chấn,4729
3,26701,753,Lộc An,26701
3,1846,58,Huyền Tụng,1846
3,22779,582,Mỹ Bình,22779
3,29650,858,Tân An Hội,29650
3,10696,292,Duy Tân,10696
3,943,30,Lao Chải,943
3,30253,877,Tân Nhuận Đông,30253
3,31798,950,Lạc Hòa,31798
3,8734,244,Trưng Trắc,8734
3,2137,66,Vũ Loan,2137
3,7774,222,Tự Lạn,7774
3,9661,271,Minh Châu,9661
3,2263,72,Khau Tinh,2263
3,22537,572,Ninh Thượng,22537
3,29911,867,2,29911
3,21997,551,Canh Liên,21997
1,91,NULL,Kiên Giang,91
3,21244,528,Nghĩa Thắng,21244
3,6379,185,Tân Thành,6379
3,19339,461,Đông Thanh,19339
3,15979,399,Hoằng Châu,15979
3,31249,925,Thạnh Phú,31249
3,30118,873,Bình Hàng Trung,30118
3,31906,958,Hưng Thành,31906
3,1606,49,Chí Thảo,1606
3,31510,941,2,31510
3,24875,674,Đạ Rsal,24875
3,11386,305,Trại Cau,11386
3,5491,164,Quyết Thắng,5491
3,26707,754,Tân Hoà,26707
3,11500,311,Minh Tân,11500
3,4987,153,Bắc Sơn,4987
3,22465,570,Cam An Bắc,22465
3,31863,956,Ninh Thạnh Lợi A,31863
3,22339,568,Vĩnh Thọ,22339
3,6736,194,Hải Yên,6736
3,11734,314,Tân Phong,11734
3,15283,392,Hà Vân,15283
3,4189,126,Đứa Mòn,4189
3,29317,845,An Phú Tân,29317
3,23383,611,Đắk Dục,23383
3,27790,795,Thạnh Trị,27790
3,14635,376,Kim Định,14635
3,5494,164,Phúc Trìu,5494
3,19228,456,Trường Xuân,19228
3,29362,846,Tân Hùng,29362
3,30628,893,Chợ Mới,30628
3,11377,305,An Dương,11377
3,14629,376,Hồi Ninh,14629
3,19063,454,Phù Hóa,19063
3,26350,739,Bảo Bình,26350
3,24022,635,Kim Tân,24022
3,27055,768,Phường 3,27055
3,2446,75,Trung Trực,2446
2,165,19,Sông Công,165
3,877,29,Bát Đại Sơn,877
3,30490,889,Bình Thủy,30490
3,15868,380,Tào Xuyên,15868
3,12010,325,Lương Tài,12010
3,18505,444,Hương Thủy,18505
2,821,82,Châu Thành,821
3,10153,278,Đỗ Động,10153
3,9310,259,Đức Long,9310
3,14281,366,Hải Phong,14281
3,22486,569,Cam Bình,22486
2,107,12,Mường Tè,107
3,478,17,Uy Nỗ,478
3,6127,182,Trùng Khánh,6127
3,3619,110,Mường Than,3619
3,16978,419,Nghĩa Thịnh,16978
3,7213,213,Trần Phú,7213
3,13597,353,Đồng Lý,13597
2,469,45,Triệu Phong,469
3,14524,373,Gia Phong,14524
3,25861,722,An Linh,25861
3,109,3,Bưởi,109
3,27655,786,Phú Xuân,27655
3,30058,872,Mỹ Đông,30058
3,30934,906,Hòa Hưng,30934
3,18127,437,Đậu Liêu,18127
3,14704,377,Khánh Thượng,14704
3,24745,666,Quảng Tín,24745
3,14209,365,Giao Long,14209
3,23968,633,H Bông,23968
3,31234,924,Thạnh Mỹ,31234
3,23818,629,Kon Chiêng,23818
3,20248,492,Nam Dương,20248
3,30985,908,Thứ Ba,30985
2,949,94,Thạnh Trị,949
3,10354,281,Vân Đình,10354
3,7579,219,Trù Hựu,7579
3,21685,543,Hoài Đức,21685
3,22738,582,Đô Vinh,22738
3,15301,392,Hà Phong,15301
3,8806,253,Đôn Nhân,8806
3,3829,120,Chiềng Muôn,3829
3,25763,718,Phú Tân,25763
3,3172,97,Mường Chà,3172
3,23569,622,Hội Phú,23569
3,5299,157,Phúc Tuy,5299
3,14671,376,Yên Lộc,14671
3,2773,83,Nấm Lư,2773
3,8320,234,Đồng Lạc,8320
3,5338,157,Tự Do,5338
3,11086,298,Hưng Đạo,11086
3,20917,515,Trà Bui,20917
3,31174,918,Thới An Đông,31174
3,30893,905,Vĩnh Hoà Phú,30893
3,664,20,Vĩnh Quỳnh,664
3,8956,249,Quất Lưu,8956
3,27181,771,Phường 9,27181
3,26521,747,Thắng Nhì,26521
3,17878,429,Nghi Khánh,17878
3,5176,155,Lũng Vân,5176
3,30947,906,Vĩnh Phú,30947
3,23701,626,H' Neng,23701
3,26755,760,Cô Giang,26755
3,28720,824,Vàm Láng,28720
3,7141,196,Điền Công,7141
3,19369,464,Vĩnh Thái,19369
3,31051,910,Vĩnh Thuận,31051
3,28132,806,Tân Trạch,28132
3,14728,377,Yên Từ,14728
3,29749,860,Tân Phú,29749
3,11686,309,Hưng Đạo,11686
3,10411,281,Kim Đường,10411
3,27607,785,Bình Lợi,27607
3,7747,221,Đồng Việt,7747
3,14815,381,Lam Sơn,14815
3,29194,837,Tân Phong,29194
3,8287,227,Hùng Lô,8287
3,1069,32,Bản Nhùng,1069
3,3299,99,Chiềng Đông,3299
3,15910,399,Hoằng Khê,15910
3,5602,167,Phú Đình,5602
2,555,54,Tuy Hoà,555
3,23470,613,Măng Cành,23470
3,17275,423,Tân Xuân,17275
3,8590,240,Xuân Đài,8590
3,27232,772,Phường 9,27232
3,12559,338,An Mỹ,12559
3,25732,712,An Tịnh,25732
3,25942,724,Dĩ An,25942
3,3503,112,Trung Chải,3503
3,8452,236,Tứ Mỹ,8452
3,1906,61,Khang Ninh,1906
3,14995,387,Trung Xuân,14995
3,7837,223,Hòa Sơn,7837
3,1144,33,Quảng Nguyên,1144
3,26272,737,Hố Nai 3,26272
3,22303,563,Hòa Quang Bắc,22303
3,3253,99,Tuần Giáo,3253
3,7969,230,Đoan Hùng,7969
3,2347,73,Trung Hòa,2347
3,19105,458,Quảng Hòa,19105
3,7942,228,Hùng Vương,7942
3,13270,344,Vũ Đoài,13270
3,2650,80,Bắc Lệnh,2650
3,3232,98,Tả Phìn,3232
3,20854,514,Tiên Kỳ,20854
3,7564,219,Kim Sơn,7564
3,11488,311,Lưu Kiếm,11488
3,673,20,Ngọc Hồi,673
3,32025,964,Tân Thành,32025
3,340,8,Yên Sở,340
3,31372,933,Phú An,31372
3,7441,213,Dĩnh Trì,7441
3,196,6,Hàng Bột,196
3,21988,550,Phước Thành,21988
3,27691,794,4,27691
1,25,NULL,Phú Thọ,25
3,9568,268,Phú Lãm,9568
3,7303,216,Lan Giới,7303
3,29935,869,Bình Phú,29935
3,3358,100,Núa Ngam,3358
3,21019,522,Nghĩa Chánh,21019
3,1432,45,Quý Quân,1432
3,20581,507,Điện Dương,20581
3,17416,425,Diễn Phong,17416
3,19504,466,Trung Sơn,19504
3,16105,401,Nga Thiện,16105
3,27940,802,Lộc Giang,27940
3,30130,874,Thanh Bình,30130
3,31621,945,An Thạnh Tây,31621
3,6394,186,Quyết Thắng,6394
3,28462,817,Tân Bình,28462
3,11311,303,Minh Khai,11311
3,25907,726,Đất Cuốc,25907
3,15601,395,Thọ Trường,15601
3,20071,481,Sơn Thủy,20071
3,9058,251,Hồng Phương,9058
3,13900,361,Nghĩa Thịnh,13900
3,10693,292,Thái Sơn,10693
3,2662,80,Đồng Tuyển,2662
3,21520,535,Ba Trang,21520
3,31267,927,Thới Thạnh,31267
3,31270,927,Xuân Thắng,31270
3,70,2,Hàng Trống,70
3,3055,89,Khánh Yên,3055
3,30085,873,Ba Sao,30085
3,30682,894,Núi Sập,30682
3,25954,724,Bình Thắng,25954
3,7168,206,Hà An,7168
3,26722,754,Sông Xoài,26722
3,9379,261,Phù Khê,9379
3,31882,957,Vĩnh Thanh,31882
3,17689,427,Xuân Sơn,17689
3,25309,693,Hưng Phước,25309
3,151,4,Phúc Đồng,151
3,6355,185,Vũ Sơn,6355
3,7849,223,Hùng Sơn,7849
2,884,89,Châu Đốc,884
3,23065,597,La Dạ,23065
3,27574,784,Thới Tam Thôn,27574
2,943,94,Kế Sách,943
3,31099,911,Hòn Thơm,31099
2,401,38,Nga Sơn,401
3,17003,414,Long Sơn,17003
3,28135,806,Mỹ Lệ,28135
3,27733,796,Thạnh Hưng,27733
3,12883,341,Thụy Phúc,12883
3,7939,228,Trường Thịnh,7939
3,3610,111,Nậm Cần,3610
3,12409,333,Tống Phan,12409
3,13300,347,Trần Hưng Đạo,13300
3,15958,399,Hoằng Thịnh,15958
3,13972,362,Điền Xá,13972
3,26719,754,Mỹ Xuân,26719
3,3064,89,Sơn Thuỷ,3064
3,29314,845,Châu Điền,29314
3,5062,152,Hợp Thanh,5062
3,31484,936,Thuận Hòa,31484
3,3187,103,Chà Nưa,3187
3,24761,666,Hưng Bình,24761
3,445,16,Phú Minh,445
3,22294,562,Hòa Thịnh,22294
3,9946,275,Tân Hòa,9946
3,22681,574,Diên Tân,22681
3,11827,316,Dũng Tiến,11827
3,25249,688,Phước Tín,25249
2,524,51,Bình Sơn,524
2,75,8,Yên Sơn,75
3,21187,522,Tịnh Hòa,21187
3,30334,884,Vĩnh Châu,30334
3,991,31,Yên Phú,991
3,3679,116,Chiềng Sinh,3679
3,30840,903,Lình Huỳnh,30840
3,30028,871,Phú Ninh,30028
3,9703,271,Ba Vì,9703
3,9700,271,Minh Quang,9700
3,31975,960,Long Điền Đông,31975
3,6490,187,Thượng Cường,6490
3,7963,228,Hà Thạch,7963
3,20401,503,Tân An,20401
2,263,27,Gia Bình,263
3,29662,859,Tân Quới Trung,29662
3,31381,933,Mái Dầm,31381
3,25483,703,Ninh Thạnh,25483
3,19879,477,Quảng Công,19879
3,21598,540,Nhơn Lý,21598
3,19453,465,Hướng Tân,19453
3,12574,338,Đông Hải,12574
3,1390,44,Bình Lãng,1390
3,14578,375,Khánh Cường,14578
2,540,52,Qui Nhơn,540
3,15709,397,An Nông,15709
3,20200,490,Hòa Minh,20200
3,13633,356,Hạ Long,13633
3,27775,797,Vĩnh Bình,27775
3,15058,388,Đồng Lương,15058
3,25549,706,Tân Hưng,25549
3,3961,122,Kim Bon,3961
3,21637,543,Tam Quan,21637
3,24439,652,Cư K Róa,24439
3,2569,76,Phúc Ứng,2569
3,13549,352,Mỹ Thọ,13549
3,22819,585,Quảng Sơn,22819
3,25318,693,Tân Thành,25318
3,18457,448,Ích Hậu,18457
3,16702,412,Nghi Phú,16702
3,22882,587,Phước Thuận,22882
3,14893,385,Thanh Xuân,14893
3,26242,736,Phú Túc,26242
3,2947,87,Phố Ràng,2947
3,5089,154,Cao Phong,5089
3,21763,545,Mỹ Hòa,21763
3,4426,136,Yên Hợp,4426
3,26875,764,Phường 17,26875
3,25597,708,Thái Bình,25597
3,7582,219,Phì Điền,7582
3,28558,821,Long An,28558
3,16537,382,Quảng Đại,16537
3,5833,171,Lục Ba,5833
3,9730,272,Phương Độ,9730
3,29452,848,Hiệp Mỹ Đông,29452
3,3271,99,Pú Nhung,3271
3,11050,297,Hồng Hưng,11050
3,7729,221,Tiến Dũng,7729
3,28639,822,An Thạnh Thủy,28639
3,19348,461,5,19348
3,8857,246,Đình Chu,8857
3,20998,517,Tam Quang,20998
3,22396,568,Vĩnh Trung,22396
3,22021,555,2,22021
3,28858,831,Hữu Định,28858
3,28075,805,Tân Trụ,28075
3,11401,305,Nghĩa Xá,11401
3,24196,645,Cư Mốt,24196
3,15130,390,Phúc Do,15130
3,23011,596,Phan Lâm,23011
3,6049,180,Kháng Chiến,6049
3,29746,860,Mỹ Lộc,29746
3,13843,360,Yên Khánh,13843
3,31684,947,Mỹ Xuyên,31684
3,13318,347,Châu Sơn,13318
3,2449,75,Xuân Vân,2449
3,12625,339,Văn Cẩm,12625
3,22690,574,Diên Toàn,22690
3,12583,338,Đồng Tiến,12583
3,12487,338,Quỳnh Thọ,12487
3,31441,935,Nàng Mau,31441
3,26710,754,Tân Hải,26710
3,20188,483,Thượng Long,20188
3,8704,239,Tu Vũ,8704
3,13609,353,Nhân Mỹ,13609
3,18976,453,Đồng Hóa,18976
3,18052,431,Hưng Châu,18052
3,20233,492,Thạch Thang,20233
3,11863,316,Nhân Hoà,11863
3,8755,244,Nam Viêm,8755
3,25984,725,Bình Nhâm,25984
3,6184,183,Đồng Đăng,6184
3,21928,549,Nhơn An,21928
3,2401,74,Tân Thành,2401
3,7318,216,Phúc Sơn,7318
3,28456,820,Mỹ Thành Nam,28456
3,18727,446,Cẩm Hà,18727
3,1255,35,Xuân Giang,1255
3,17623,427,Lam Sơn,17623
3,2617,76,Đại Phú,2617
3,24175,643,Hòa Khánh,24175
3,815,27,Niêm Tòng,815
3,32140,969,Hưng Mỹ,32140
2,236,25,Tam Nông,236
3,23467,613,Pờ Ê,23467
3,14794,380,Đông Hương,14794
3,10582,290,Chí Minh,10582
3,13924,361,Nghĩa Hồng,13924
3,20479,505,A Ting,20479
3,136,4,Phúc Lợi,136
3,7339,216,Cao Thượng,7339
3,5845,171,Ký Phú,5845
3,2665,80,Vạn Hoà,2665
3,27979,802,Hòa Khánh Nam,27979
3,5632,168,Phủ Lý,5632
2,46,4,Trà Lĩnh,46
3,31225,925,Trung Thạnh,31225
3,14953,386,Lương Trung,14953
3,16915,418,Lưu Kiền,16915
3,25522,706,Tân Đông,25522
3,26476,742,Đại Phước,26476
3,2216,70,Tân Hà,2216
3,25303,692,Lộc Hưng,25303
3,4918,148,Trung Minh,4918
3,31123,916,Thới Bình,31123
3,27148,770,Phường 4,27148
3,6853,198,Vô Ngại,6853
3,31495,936,Xà Phiên,31495
3,23854,630,Yang Nam,23854
3,28432,819,Hòa Hưng,28432
3,169,5,Quan Hoa,169
3,3634,110,Tà Hừa,3634
3,23032,596,Lương Sơn,23032
3,7201,213,Thọ Xương,7201
2,118,14,Quỳnh Nhai,118
3,23044,596,Phan Hiệp,23044
2,344,34,Vũ Thư,344
3,10543,288,Việt Hoà,10543
3,667,20,Ngũ Hiệp,667
3,3643,110,Khoen On,3643
3,20047,481,Hồng Vân,20047
2,97,11,Mường Chà,97
3,32125,968,Phong Lạc,32125
3,10792,293,Kim Đính,10792
2,323,33,Hưng Yên,323
3,29947,869,Tân Công Chí,29947
3,22651,574,Diên Khánh,22651
3,27925,801,Bình Hòa Nam,27925
3,2200,70,Phan Thiết,2200
3,31897,958,Vĩnh Hưng A,31897
3,21748,545,Mỹ Lợi,21748
3,24274,648,Ea H'đinh,24274
3,1996,63,Quân Bình,1996
3,7255,215,Đồng Vương,7255
3,3841,120,Tạ Bú,3841
3,18607,445,Thạch Long,18607
3,31252,924,Thạnh Lộc,31252
3,10906,295,Thạch Lỗi,10906
3,18955,453,Kim Hóa,18955
3,10009,276,Hạ Bằng,10009
3,32041,964,Hòa Tân,32041
3,20011,480,Hương Văn,20011
3,27082,768,Phường 12,27082
3,148,4,Thạch Bàn,148
4,9696969696,27148,Bàn Cờ,P4-4
3,8128,231,Yên Luật,8128
3,8671,239,Tân Phương,8671
3,27613,785,Tân Nhựt,27613
3,19165,455,Sơn Trạch,19165
3,17524,426,Hậu Thành,17524
3,6580,188,Hiệp Hạ,6580
3,19330,461,Đông Giang,19330
3,16549,406,Quảng Lợi,16549
3,18565,445,Ngọc Sơn,18565
3,26389,740,Long Đức,26389
3,21427,533,Đức Tân,21427
3,10264,279,Vạn Điểm,10264
3,17446,425,Diễn Bích,17446
2,748,77,Bà Rịa,748
3,26897,764,Phường 9,26897
3,31573,942,Phú Tâm,31573
3,14647,376,Quang Thiện,14647
3,11296,303,Quán Toan,11296
3,21715,544,Ân Hữu,21715
2,453,44,Tuyên Hóa,453
3,29161,836,An Hiệp,29161
3,23122,598,Hàm Thạnh,23122
3,25216,688,Thác Mơ,25216
3,25675,710,Phước Trạch,25675
3,28912,838,Tân Phú Tây,28912
3,26398,740,Tam An,26398
3,31402,934,Bình Thành,31402
3,20776,512,Phước Gia,20776
3,21802,546,Vĩnh Thịnh,21802
3,29050,835,Bình Đại,29050
3,14989,386,Tân Lập,14989
3,29281,844,Tân An,29281
3,8498,237,Hùng Sơn,8498
3,6037,180,Trung Thành,6037
3,17902,429,Nghi Phong,17902
3,11497,311,Gia Đức,11497
3,8662,239,Đào Xá,8662
3,30940,906,Hoà An,30940
3,12382,323,Phương Chiểu,12382
3,24193,645,Ea Wy,24193
3,12082,327,Việt Cường,12082
3,10066,277,Tân Tiến,10066
3,2032,64,Tân Lập,2032
3,19387,464,Vĩnh Long,19387
3,22856,588,Bắc Phong,22856
3,29725,860,Phú Thịnh,29725
3,12280,331,Lương Bằng,12280
3,26119,734,Dak Lua,26119
3,409,16,Quang Tiến,409
3,7072,205,Đông Triều,7072
3,21970,550,Phước Sơn,21970
3,3868,121,Tà Xùa,3868
3,28921,838,Thành An,28921
3,1615,49,Hồng Quang,1615
2,391,38,Thạch Thành,391
3,8170,232,Đồng Xuân,8170
3,24628,660,Đắk Nia,24628
3,5947,173,Tân Đức,5947
3,26239,736,Túc Trưng,26239
3,20296,497,Hòa Liên,20296
3,11920,317,Nghĩa Lộ,11920
3,29920,867,Tân Quy Tây,29920
3,19111,455,Hoàn Lão,19111
3,8134,231,Văn Lang,8134
3,4546,132,Hợp Minh,4546
3,16723,413,Thu Thuỷ,16723
3,31660,946,Tân Hưng,31660
3,14999,387,Trung Tiến,14999
3,6907,200,Quảng Lợi,6907
3,10936,295,Cẩm Điền,10936
3,6556,188,Vân Mộng,6556
3,499,17,Đại Mạch,499
3,10777,293,Ngũ Phúc,10777
3,13669,356,Trần Đăng Ninh,13669
3,2107,65,Nông Hạ,2107
3,17338,424,Bình Sơn,17338
3,23596,622,Trà Đa,23596
3,9406,262,Đại Đồng Thành,9406
3,27985,802,Đức Hòa Hạ,27985
3,23510,615,Đăk Ngọk,23510
3,22003,551,Canh Vinh,22003
3,19324,457,Văn Thủy,19324
3,3991,123,Qui Hướng,3991
3,205,6,Thổ Quan,205
4,9696969696,27121,Huỳnh Tịnh Của,P8-4
3,5917,173,Tân Khánh,5917
3,1570,48,Thái Đức,1570
3,9388,261,Châu Khê,9388
3,11890,316,Hoà Bình,11890
3,19417,464,Vĩnh Hà,19417
3,14905,385,Hồi Xuân,14905
3,5377,158,Yên Lạc,5377
3,29695,859,Trung Hiếu,29695
3,17287,423,Đồng Văn,17287
3,31723,947,Ngọc Tố,31723
3,8827,253,Như Thụy,8827
3,7741,221,Tư Mại,7741
3,14881,385,Trung Thành,14881
3,24016,635,Chư Răng,24016
3,31114,912,An Sơn,31114
3,3982,123,NT Mộc Châu,3982
3,23722,627,Phú Hòa,23722
3,10738,292,Long Xuyên,10738
3,23494,614,Đắk Tờ Re,23494
3,24601,656,Đắk Nuê,24601
3,11161,299,Ứng Hoè,11161
3,11782,315,Kiến Thiết,11782
3,30346,886,Quốc Thái,30346
3,22207,561,Hai Riêng,22207
3,12592,339,Tân Lễ,12592
3,27094,769,Bình An,27094
3,17722,428,Hạnh Lâm,17722
3,16831,417,Mường Lống,16831
3,19834,476,Điền Hòa,19834
3,24079,637,Ia RSai,24079
3,14692,376,Kim Hải,14692
3,23578,622,Thống Nhất,23578
3,3343,100,Thanh An,3343
3,29515,851,Long Toàn,29515
3,29206,837,Hòa Lợi,29206
3,9475,263,Bình Dương,9475
3,25400,696,Phú Sơn,25400
3,26245,736,Suối Nho,26245
3,13225,336,Tân Bình,13225
3,6628,189,Đình Lập,6628
3,23716,626,Ia Pết,23716
3,31465,935,Vị Thanh,31465
3,21163,526,Trà Xinh,21163
3,21190,522,Tịnh Kỳ,21190
3,4996,152,Tân Thành,4996
3,30772,900,Bình San,30772
3,27046,768,Phường 5,27046
3,18700,446,Cẩm Nam,18700
3,19591,467,A Bung,19591
3,23374,610,Đắk Môn,23374
3,12262,330,Đại Tập,12262
3,15574,395,Xuân Tín,15574
3,5431,164,Quán Triều,5431
3,21376,532,Hành Nhân,21376
3,19516,466,Gio Bình,19516
3,24451,653,Dang Kang,24451
3,30394,887,Long Phú,30394
3,7453,218,Đông Phú,7453
3,9922,275,Phú Cát,9922
3,19803,474,An Hòa,19803
2,548,52,Phù Cát,548
3,21786,546,Vĩnh Thạnh,21786
3,1450,46,Cô Mười,1450
3,11512,311,Kênh Giang,11512
3,18025,431,Hưng Lĩnh,18025
3,20767,512,Bình Lâm,20767
3,30244,877,Cái Tàu Hạ,30244
4,9696969696,27121,Nam Kỳ Khởi Nghĩa,P8-2
3,139,4,Bồ Đề,139
2,389,38,Ngọc Lặc,389
3,22072,557,Xuân Phương,22072
3,23799,629,Đak Ta Ley,23799
3,7078,205,Tràng Lương,7078
3,26353,739,Xuân Bảo,26353
3,28360,819,Cái Bè,28360
3,14941,386,Lương Ngoại,14941
3,21607,540,Nhơn Châu,21607
3,20638,508,Duy Hải,20638
3,5899,172,Trung Thành,5899
3,17134,432,Quỳnh Phương,17134
3,15043,388,Giao Thiện,15043
3,8869,247,Hợp Hòa,8869
3,23235,594,Tân An,23235
3,21919,549,Nhơn Hạnh,21919
3,3109,89,Nậm Tha,3109
3,13711,358,Mỹ Hà,13711
2,773,79,Quận 4,773
2,526,51,Tây Trà,526
3,32130,969,Thạnh Phú,32130
3,15517,395,Xuân Hòa,15517
3,3331,100,Thanh Hưng,3331
4,9696969696,27139,Bà Huyện Thanh Quan,P6-17
3,14734,377,Yên Thành,14734
3,13936,361,Quỹ Nhất,13936
3,5803,171,Tiên Hội,5803
4,9696969696,27151,Nguyễn Sơn Hà,P5-6
3,3718,118,Chiềng Khoang,3718
3,12370,332,Thiện Phiến,12370
3,1795,53,Minh Khai,1795
3,1975,63,Vi Hương,1975
3,11023,297,Gia Hòa,11023
3,21808,547,Phú Phong,21808
3,25760,718,Hoà Phú,25760
3,7996,230,Bằng Doãn,7996
3,21100,524,Bình Chương,21100
3,30949,906,Hòa Thuận,30949
3,4780,141,Hán Đà,4780
3,29950,869,An Phước,29950
2,70,8,Tuyên Quang,70
3,3319,100,Mường Pồn,3319
